221;93073.31008399493
222;99998.68654983139
223;92220.28709181701
224;95400.30205339329
225;97018.55865650998
226;101101.17799009454
227;95738.58485283992
228;92165.5001422777
229;97092.6303113384
230;100979.17771221536
231;97741.36043590234
232;97815.9321476712
233;96036.39357963824
234;89618.93163420272
235;98053.78583272478
236;89607.98761605736
237;103454.89663395898
238;93244.19194401245
239;96587.44459783725
240;97795.53787633906
241;95158.24351337698
242;101677.48447108833
243;94020.29193335434
244;98096.62148797128
245;99762.66226727421
246;94929.75392919601
247;96634.5792102585
248;94718.23242450149
249;93254.29266063281
250;108934.11716929039
251;94405.09135457834
252;93561.00711337439
253;98971.54311089641
254;108412.43221138894
255;100242.0173976205
256;97509.19305920853
257;99070.89184647573
258;103274.116569286
259;100117.75153452718
260;93925.64031465854
261;100042.28610337533
262;95398.26773401305
263;100360.96632401166
264;95108.36055415405
265;92339.04786871791
266;96254.1807972102
267;99850.65469245934
268;98617.08975216692
269;99616.37355731815
270;100969.11512766939
271;93073.81179696442
272;91648.71173001987
273;93186.78810978135
274;96408.30132325181
275;95021.9930289173
276;95915.7454200833
277;96940.9649673001
278;97030.9988203141
279;97347.92446239539
280;98436.39856545183
281;97966.03098594553
282;103282.74137007758
283;91245.76327168195
284;92124.20274115869
285;93576.24780714676
286;90170.96261954286
287;93934.81105742678
288;99238.11178993675
289;97696.65203235378
290;98130.88309382368
291;100091.43409870354
292;105532.60306500708
293;98507.43562908878
294;96660.64799084286
295;93401.36503579003
296;100789.73070060238
297;99353.37727286425
298;98090.2334377486
299;93657.00843565987
300;93375.06724869942
301;96322.07200985365
302;98142.66870001153
303;97377.33834934216
304;98116.86868906827
305;97151.272497024
306;95098.58362950297
307;101676.07515346711
308;97445.09187922257
309;96405.98801131701
310;100331.34970935073
311;103454.46700978694
312;93617.24987937957
313;94596.59440782477
314;91401.00911224204
315;105754.50761277419
316;92417.68484739523
317;93421.92526625672
318;89561.03948674638
319;101020.72225706169
320;100653.6741722654
321;92801.53637467303
322;102902.34404825338
323;94689.0108652766
324;100358.72857512294
325;101297.04919715706
326;97029.0478679214
327;95815.27742279408
328;94417.90720425567
329;102686.16182434592
330;98776.48270010533
331;92930.13885773941
332;96858.91197440925
333;102930.9689184456
334;101871.447160477
335;95338.73020315405
336;98310.14934476443
337;100656.06989910464
338;97281.59406590898
339;88883.94253398584
340;101628.46285685246
341;93962.95121295417
342;105536.12258036148
343;93001.89723582754
344;97564.04459978148
345;97554.90981801285
346;100397.28482754514
347;96511.26063947112
348;102090.26750710758
349;95948.77819340011
350;101413.24875552217
351;96152.57947079047
352;106324.39388989909
353;92511.65218162221
354;101149.11352232158
355;86615.37362749618
356;99136.05602539444
357;95983.77884836444
358;96028.06511036846
359;96883.88530883793
360;94631.49622941531
361;98158.75040833202
362;91836.48589547463
363;92114.46498628272
364;95816.51668894073
365;96656.60801727693
366;99205.20082424533
367;100292.79709366661
368;97647.35750029243
369;98829.04496500985
370;100080.25815788211
371;94380.82220663522
372;94388.1535799369
373;99262.87113477268
374;93746.44198303392
375;97832.19180769008
376;97122.74892413468
377;94314.22351576235
378;97482.22555895078
379;93373.72015062922
380;92986.31020650947
381;99854.55747077349
382;99825.09369385142
383;93272.88505750922
384;94728.38463705796
385;101193.03676656038
386;96509.66278496363
387;96795.1300921727
388;94309.35683286769
389;99084.57863434491
390;99898.88277273833
391;96344.35827203239
392;93276.16062870898
393;100972.0894744817
394;106277.4593381261
395;93007.42725031827
396;99108.8416530339
397;100482.75109221366
398;93249.56024926786
399;100639.66244335717
